2025-10-28 03:25:30: Price=$4215.85, Position=No position, Balance=1001.97 USDC
2025-10-28 12:00:28: Price=$4091.95, Position=No position, Balance=1001.97 USDC
2025-10-28 12:01:08: Price=$113877.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:01:28: Price=$4091.95, Position=No position, Balance=1001.97 USDC
2025-10-28 12:02:08: Price=$113877.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:02:28: Price=$4091.95, Position=No position, Balance=1001.97 USDC
2025-10-28 12:03:10: Price=$113921.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:03:30: Price=$4091.75, Position=No position, Balance=1001.97 USDC
2025-10-28 12:04:10: Price=$113921.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:04:30: Price=$4091.75, Position=No position, Balance=1001.97 USDC
2025-10-28 12:05:10: Price=$113921.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:05:30: Price=$4091.75, Position=No position, Balance=1001.97 USDC
2025-10-28 12:06:12: Price=$113859.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:06:32: Price=$4093.05, Position=No position, Balance=1001.97 USDC
2025-10-28 12:07:12: Price=$113859.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:07:32: Price=$4093.05, Position=No position, Balance=1001.97 USDC
2025-10-28 12:08:12: Price=$113859.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:08:32: Price=$4093.05, Position=No position, Balance=1001.97 USDC
2025-10-28 12:09:13: Price=$113753.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:09:33: Price=$4089.55, Position=No position, Balance=1001.97 USDC
2025-10-28 12:10:13: Price=$113753.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:10:33: Price=$4089.55, Position=No position, Balance=1001.97 USDC
2025-10-28 12:11:13: Price=$113753.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:11:33: Price=$4089.55, Position=No position, Balance=1001.97 USDC
2025-10-28 12:12:15: Price=$113843.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:12:35: Price=$4096.75, Position=No position, Balance=1001.97 USDC
2025-10-28 12:13:15: Price=$113843.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:13:35: Price=$4096.75, Position=No position, Balance=1001.97 USDC
2025-10-28 12:14:15: Price=$113843.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:14:35: Price=$4096.75, Position=No position, Balance=1001.97 USDC
2025-10-28 12:15:16: Price=$113899.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:15:37: Price=$4099.95, Position=No position, Balance=1001.97 USDC
2025-10-28 12:16:16: Price=$113899.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:16:37: Price=$4099.95, Position=No position, Balance=1001.97 USDC
2025-10-28 12:17:16: Price=$113899.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:17:37: Price=$4099.95, Position=No position, Balance=1001.97 USDC
2025-10-28 12:18:18: Price=$113845.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:18:38: Price=$4098.05, Position=No position, Balance=1001.97 USDC
2025-10-28 12:19:18: Price=$113845.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:19:38: Price=$4098.05, Position=No position, Balance=1001.97 USDC
2025-10-28 12:20:18: Price=$113845.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:20:38: Price=$4098.05, Position=No position, Balance=1001.97 USDC
2025-10-28 12:21:19: Price=$113863.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:21:40: Price=$4096.55, Position=No position, Balance=1001.97 USDC
2025-10-28 12:22:19: Price=$113863.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:22:40: Price=$4096.55, Position=No position, Balance=1001.97 USDC
2025-10-28 12:23:19: Price=$113863.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:23:40: Price=$4096.55, Position=No position, Balance=1001.97 USDC
2025-10-28 12:24:21: Price=$113919.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:24:42: Price=$4099.85, Position=No position, Balance=1001.97 USDC
2025-10-28 12:25:21: Price=$113919.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:25:42: Price=$4099.85, Position=No position, Balance=1001.97 USDC
2025-10-28 12:26:21: Price=$113919.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:26:42: Price=$4099.85, Position=No position, Balance=1001.97 USDC
2025-10-28 12:27:22: Price=$113909.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:27:43: Price=$4100.60, Position=No position, Balance=1001.97 USDC
2025-10-28 12:28:22: Price=$113909.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:28:43: Price=$4100.60, Position=No position, Balance=1001.97 USDC
2025-10-28 12:29:22: Price=$113909.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:29:43: Price=$4100.60, Position=No position, Balance=1001.97 USDC
2025-10-28 12:30:24: Price=$113805.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:30:45: Price=$4093.55, Position=No position, Balance=1001.97 USDC
2025-10-28 12:31:24: Price=$113805.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:31:45: Price=$4093.55, Position=No position, Balance=1001.97 USDC
2025-10-28 12:32:24: Price=$113805.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:32:45: Price=$4093.55, Position=No position, Balance=1001.97 USDC
2025-10-28 12:33:26: Price=$113875.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:33:47: Price=$4098.95, Position=No position, Balance=1001.97 USDC
2025-10-28 12:34:26: Price=$113875.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:34:47: Price=$4098.95, Position=No position, Balance=1001.97 USDC
2025-10-28 12:35:26: Price=$113875.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:35:47: Price=$4098.95, Position=No position, Balance=1001.97 USDC
2025-10-28 12:36:27: Price=$113852.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:36:48: Price=$4097.35, Position=No position, Balance=1001.97 USDC
2025-10-28 12:37:27: Price=$113852.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:37:48: Price=$4097.35, Position=No position, Balance=1001.97 USDC
2025-10-28 12:38:27: Price=$113852.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:38:48: Price=$4097.35, Position=No position, Balance=1001.97 USDC
2025-10-28 12:39:29: Price=$113905.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:39:50: Price=$4097.75, Position=No position, Balance=1001.97 USDC
2025-10-28 12:40:29: Price=$113905.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:40:50: Price=$4097.75, Position=No position, Balance=1001.97 USDC
2025-10-28 12:41:29: Price=$113905.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:41:50: Price=$4097.75, Position=No position, Balance=1001.97 USDC
2025-10-28 12:42:30: Price=$113928.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:42:51: Price=$4098.55, Position=No position, Balance=1001.97 USDC
2025-10-28 12:43:30: Price=$113928.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:43:51: Price=$4098.55, Position=No position, Balance=1001.97 USDC
2025-10-28 12:44:30: Price=$113928.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:44:51: Price=$4098.55, Position=No position, Balance=1001.97 USDC
2025-10-28 12:45:32: Price=$113881.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:45:53: Price=$4096.75, Position=No position, Balance=1001.97 USDC
2025-10-28 12:46:32: Price=$113881.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:46:53: Price=$4096.75, Position=No position, Balance=1001.97 USDC
2025-10-28 12:47:32: Price=$113881.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:47:53: Price=$4096.75, Position=No position, Balance=1001.97 USDC
2025-10-28 12:48:33: Price=$113990.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:48:55: Price=$4102.25, Position=No position, Balance=1001.97 USDC
2025-10-28 12:49:33: Price=$113990.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:49:55: Price=$4102.25, Position=No position, Balance=1001.97 USDC
2025-10-28 12:50:33: Price=$113990.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:50:55: Price=$4102.25, Position=No position, Balance=1001.97 USDC
2025-10-28 12:51:35: Price=$114011.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:51:58: Price=$4103.45, Position=No position, Balance=1001.97 USDC
2025-10-28 12:52:35: Price=$114011.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:52:58: Price=$4103.45, Position=No position, Balance=1001.97 USDC
2025-10-28 12:53:35: Price=$114011.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:53:58: Price=$4103.45, Position=No position, Balance=1001.97 USDC
2025-10-28 12:54:37: Price=$114020.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:54:59: Price=$4104.75, Position=No position, Balance=1001.97 USDC
2025-10-28 12:55:37: Price=$114020.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:55:59: Price=$4104.75, Position=No position, Balance=1001.97 USDC
2025-10-28 12:56:37: Price=$114020.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:56:59: Price=$4104.75, Position=No position, Balance=1001.97 USDC
2025-10-28 12:57:38: Price=$113958.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:58:01: Price=$4100.55, Position=No position, Balance=1001.97 USDC
2025-10-28 12:58:38: Price=$113958.50, Position=No position, Balance=1001.97 USDC
2025-10-28 12:59:01: Price=$4100.55, Position=No position, Balance=1001.97 USDC
2025-10-28 12:59:38: Price=$113958.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:00:01: Price=$4100.55, Position=No position, Balance=1001.97 USDC
2025-10-28 13:00:40: Price=$113905.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:01:02: Price=$4097.45, Position=No position, Balance=1001.97 USDC
2025-10-28 13:01:40: Price=$113905.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:02:02: Price=$4097.45, Position=No position, Balance=1001.97 USDC
2025-10-28 13:02:40: Price=$113905.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:03:02: Price=$4097.45, Position=No position, Balance=1001.97 USDC
2025-10-28 13:03:42: Price=$113920.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:04:04: Price=$4102.25, Position=No position, Balance=1001.97 USDC
2025-10-28 13:04:42: Price=$113920.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:05:04: Price=$4102.25, Position=No position, Balance=1001.97 USDC
2025-10-28 13:05:42: Price=$113920.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:06:04: Price=$4102.25, Position=No position, Balance=1001.97 USDC
2025-10-28 13:06:44: Price=$113868.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:07:05: Price=$4099.05, Position=No position, Balance=1001.97 USDC
2025-10-28 13:07:44: Price=$113868.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:08:06: Price=$4099.05, Position=No position, Balance=1001.97 USDC
2025-10-28 13:08:44: Price=$113868.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:09:06: Price=$4099.05, Position=No position, Balance=1001.97 USDC
2025-10-28 13:09:45: Price=$113859.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:10:07: Price=$4095.15, Position=No position, Balance=1001.97 USDC
2025-10-28 13:10:45: Price=$113859.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:11:07: Price=$4095.15, Position=No position, Balance=1001.97 USDC
2025-10-28 13:11:45: Price=$113859.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:12:07: Price=$4095.15, Position=No position, Balance=1001.97 USDC
2025-10-28 13:12:47: Price=$113862.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:13:09: Price=$4094.05, Position=No position, Balance=1001.97 USDC
2025-10-28 13:13:47: Price=$113862.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:14:09: Price=$4094.05, Position=No position, Balance=1001.97 USDC
2025-10-28 13:14:47: Price=$113862.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:15:09: Price=$4094.05, Position=No position, Balance=1001.97 USDC
2025-10-28 13:15:48: Price=$113839.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:16:10: Price=$4094.95, Position=No position, Balance=1001.97 USDC
2025-10-28 13:16:48: Price=$113839.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:17:10: Price=$4094.95, Position=No position, Balance=1001.97 USDC
2025-10-28 13:17:48: Price=$113839.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:18:10: Price=$4094.95, Position=No position, Balance=1001.97 USDC
2025-10-28 13:18:50: Price=$113836.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:19:12: Price=$4093.05, Position=No position, Balance=1001.97 USDC
2025-10-28 13:19:50: Price=$113836.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:20:12: Price=$4093.05, Position=No position, Balance=1001.97 USDC
2025-10-28 13:20:50: Price=$113836.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:21:12: Price=$4093.05, Position=No position, Balance=1001.97 USDC
2025-10-28 13:21:52: Price=$113853.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:22:13: Price=$4093.15, Position=No position, Balance=1001.97 USDC
2025-10-28 13:22:52: Price=$113853.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:23:13: Price=$4093.15, Position=No position, Balance=1001.97 USDC
2025-10-28 13:23:52: Price=$113853.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:24:13: Price=$4093.15, Position=No position, Balance=1001.97 USDC
2025-10-28 13:24:53: Price=$113887.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:25:15: Price=$4090.55, Position=No position, Balance=1001.97 USDC
2025-10-28 13:25:53: Price=$113887.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:26:15: Price=$4090.55, Position=No position, Balance=1001.97 USDC
2025-10-28 13:26:53: Price=$113887.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:27:15: Price=$4090.55, Position=No position, Balance=1001.97 USDC
2025-10-28 13:27:55: Price=$113938.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:28:16: Price=$4098.45, Position=No position, Balance=1001.97 USDC
2025-10-28 13:28:55: Price=$113938.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:29:16: Price=$4098.45, Position=No position, Balance=1001.97 USDC
2025-10-28 13:29:55: Price=$113938.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:30:16: Price=$4098.45, Position=No position, Balance=1001.97 USDC
2025-10-28 13:30:56: Price=$113884.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:31:18: Price=$4090.45, Position=No position, Balance=1001.97 USDC
2025-10-28 13:31:56: Price=$113884.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:32:18: Price=$4090.45, Position=No position, Balance=1001.97 USDC
2025-10-28 13:32:56: Price=$113884.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:33:19: Price=$4090.45, Position=No position, Balance=1001.97 USDC
2025-10-28 13:33:58: Price=$113872.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:34:20: Price=$4090.85, Position=No position, Balance=1001.97 USDC
2025-10-28 13:34:58: Price=$113872.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:35:20: Price=$4090.85, Position=No position, Balance=1001.97 USDC
2025-10-28 13:35:58: Price=$113872.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:36:20: Price=$4090.85, Position=No position, Balance=1001.97 USDC
2025-10-28 13:36:59: Price=$113873.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:37:22: Price=$4089.25, Position=No position, Balance=1001.97 USDC
2025-10-28 13:37:59: Price=$113873.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:38:22: Price=$4089.25, Position=No position, Balance=1001.97 USDC
2025-10-28 13:39:00: Price=$113873.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:39:22: Price=$4089.25, Position=No position, Balance=1001.97 USDC
2025-10-28 13:40:02: Price=$113865.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:40:24: Price=$4087.65, Position=No position, Balance=1001.97 USDC
2025-10-28 13:41:02: Price=$113865.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:41:24: Price=$4087.65, Position=No position, Balance=1001.97 USDC
2025-10-28 13:42:02: Price=$113865.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:42:24: Price=$4087.65, Position=No position, Balance=1001.97 USDC
2025-10-28 13:43:03: Price=$113824.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:43:26: Price=$4086.15, Position=No position, Balance=1001.97 USDC
2025-10-28 13:44:03: Price=$113824.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:44:26: Price=$4086.15, Position=No position, Balance=1001.97 USDC
2025-10-28 13:45:03: Price=$113824.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:45:26: Price=$4086.15, Position=No position, Balance=1001.97 USDC
2025-10-28 13:46:05: Price=$113578.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:46:27: Price=$4074.55, Position=No position, Balance=1001.97 USDC
2025-10-28 13:47:05: Price=$113578.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:47:27: Price=$4074.55, Position=No position, Balance=1001.97 USDC
2025-10-28 13:48:05: Price=$113578.50, Position=No position, Balance=1001.97 USDC
2025-10-28 13:48:27: Price=$4074.55, Position=No position, Balance=1001.97 USDC
2025-10-28 13:49:07: Price=$113744.50, Position=No position, Balance=1001.97 USDC
