2025-10-31 07:51:58: Price=$4033.65, Position=No position, Balance=1001.97 USDC
2025-11-06 20:53:11: Price=$102532.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:54:11: Price=$102532.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:55:11: Price=$102532.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:56:12: Price=$102504.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:57:12: Price=$102504.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:58:12: Price=$102504.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:59:14: Price=$102530.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:00:14: Price=$102530.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:01:14: Price=$102530.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:02:16: Price=$102661.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:03:16: Price=$102661.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:04:16: Price=$102661.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:05:18: Price=$102601.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:06:18: Price=$102601.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:07:18: Price=$102601.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:08:20: Price=$102755.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:09:20: Price=$102755.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:10:20: Price=$102755.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:11:22: Price=$102903.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:12:22: Price=$102903.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:13:22: Price=$102903.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:14:23: Price=$102888.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:15:23: Price=$102888.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:16:23: Price=$102888.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:17:25: Price=$103128.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:18:25: Price=$103128.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:19:25: Price=$103128.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:20:26: Price=$103088.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:21:26: Price=$103088.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:22:26: Price=$103088.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:23:28: Price=$103298.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:24:28: Price=$103298.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:25:28: Price=$103298.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:26:29: Price=$103589.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:27:30: Price=$103589.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:28:30: Price=$103589.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:29:31: Price=$103489.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:30:31: Price=$103489.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:31:31: Price=$103489.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:32:33: Price=$103326.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:33:33: Price=$103326.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:34:33: Price=$103326.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:35:34: Price=$103294.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:36:34: Price=$103294.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:37:34: Price=$103294.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:38:36: Price=$103174.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:39:36: Price=$103174.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:40:36: Price=$103174.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:41:37: Price=$103148.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:42:37: Price=$103148.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:43:37: Price=$103148.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:44:39: Price=$103255.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:45:39: Price=$103255.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:46:39: Price=$103255.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:47:40: Price=$103414.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:48:40: Price=$103414.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:49:40: Price=$103414.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:50:42: Price=$103432.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:51:42: Price=$103432.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:52:42: Price=$103432.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:53:45: Price=$103452.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:54:45: Price=$103452.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:55:45: Price=$103452.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:56:46: Price=$103334.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:57:46: Price=$103334.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:58:46: Price=$103334.50, Position=No position, Balance=1001.97 USDC
2025-11-06 21:59:47: Price=$103288.50, Position=No position, Balance=1001.97 USDC
2025-11-06 22:00:47: Price=$103288.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:03:28: Price=$102018.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:04:28: Price=$102018.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:05:28: Price=$102018.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:06:30: Price=$102304.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:07:30: Price=$102304.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:08:30: Price=$102304.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:09:31: Price=$102268.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:10:31: Price=$102268.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:11:31: Price=$102268.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:12:33: Price=$102304.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:13:33: Price=$102304.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:14:33: Price=$102304.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:15:35: Price=$102245.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:16:35: Price=$102245.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:17:35: Price=$102245.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:18:36: Price=$102344.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:19:36: Price=$102344.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:20:36: Price=$102344.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:21:38: Price=$102716.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:22:38: Price=$102716.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:23:38: Price=$102716.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:24:40: Price=$102730.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:25:40: Price=$102730.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:26:40: Price=$102730.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:27:41: Price=$102455.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:28:41: Price=$102455.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:29:41: Price=$102455.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:30:43: Price=$102385.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:31:43: Price=$102385.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:32:43: Price=$102385.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:33:44: Price=$102201.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:34:44: Price=$102201.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:35:44: Price=$102201.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:36:46: Price=$102048.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:37:46: Price=$102048.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:38:46: Price=$102048.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:39:47: Price=$101945.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:40:47: Price=$101945.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:41:47: Price=$101945.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:42:49: Price=$101901.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:43:49: Price=$101901.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:44:49: Price=$101901.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:45:51: Price=$101931.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:46:51: Price=$101931.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:47:51: Price=$101931.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:48:52: Price=$101789.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:49:52: Price=$101789.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:50:52: Price=$101789.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:51:54: Price=$101840.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:52:54: Price=$101840.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:53:54: Price=$101840.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:54:56: Price=$102085.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:55:56: Price=$102085.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:56:56: Price=$102085.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:57:57: Price=$102025.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:58:57: Price=$102025.50, Position=No position, Balance=1001.97 USDC
2025-11-06 23:59:57: Price=$102025.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:00:59: Price=$102009.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:01:59: Price=$102009.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:02:59: Price=$102009.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:04:01: Price=$102006.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:05:01: Price=$102006.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:06:01: Price=$102006.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:07:02: Price=$102181.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:08:02: Price=$102181.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:09:02: Price=$102181.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:10:04: Price=$102092.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:11:04: Price=$102092.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:12:04: Price=$102092.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:13:05: Price=$101842.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:14:05: Price=$101842.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:15:05: Price=$101842.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:16:07: Price=$101752.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:17:07: Price=$101752.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:18:07: Price=$101752.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:19:09: Price=$101597.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:20:09: Price=$101597.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:21:09: Price=$101597.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:22:10: Price=$101607.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:23:10: Price=$101607.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:24:10: Price=$101607.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:25:12: Price=$101691.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:26:12: Price=$101691.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:27:12: Price=$101691.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:28:14: Price=$101786.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:29:14: Price=$101786.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:30:14: Price=$101786.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:31:16: Price=$101580.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:32:16: Price=$101580.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:33:16: Price=$101580.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:34:17: Price=$101446.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:35:17: Price=$101446.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:36:18: Price=$101446.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:37:19: Price=$101276.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:38:19: Price=$101276.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:39:19: Price=$101276.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:40:21: Price=$100940.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:41:21: Price=$100940.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:42:21: Price=$100940.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:43:22: Price=$100307.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:44:22: Price=$100307.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:45:22: Price=$100307.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:46:24: Price=$100591.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:47:24: Price=$100591.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:48:24: Price=$100591.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:49:26: Price=$100413.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:50:26: Price=$100413.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:51:26: Price=$100413.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:52:27: Price=$100747.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:53:27: Price=$100747.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:54:27: Price=$100747.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:55:29: Price=$100856.00, Position=No position, Balance=1001.97 USDC
2025-11-07 00:56:29: Price=$100856.00, Position=No position, Balance=1001.97 USDC
2025-11-07 00:57:29: Price=$100856.00, Position=No position, Balance=1001.97 USDC
2025-11-07 00:58:31: Price=$100654.50, Position=No position, Balance=1001.97 USDC
2025-11-07 00:59:31: Price=$100654.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:00:31: Price=$100654.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:01:32: Price=$100880.00, Position=No position, Balance=1001.97 USDC
2025-11-07 01:02:32: Price=$100880.00, Position=No position, Balance=1001.97 USDC
2025-11-07 01:03:32: Price=$100880.00, Position=No position, Balance=1001.97 USDC
2025-11-07 01:04:34: Price=$101035.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:05:34: Price=$101035.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:06:34: Price=$101035.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:07:35: Price=$100929.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:08:35: Price=$100929.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:09:35: Price=$100929.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:10:37: Price=$101338.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:11:37: Price=$101338.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:12:37: Price=$101338.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:13:38: Price=$101077.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:14:38: Price=$101077.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:15:38: Price=$101077.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:16:40: Price=$101055.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:17:40: Price=$101055.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:18:40: Price=$101055.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:19:42: Price=$101001.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:20:42: Price=$101001.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:21:42: Price=$101001.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:22:43: Price=$100946.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:23:43: Price=$100946.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:24:43: Price=$100946.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:25:45: Price=$101130.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:26:45: Price=$101130.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:27:45: Price=$101130.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:28:46: Price=$101335.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:29:46: Price=$101335.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:30:46: Price=$101335.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:31:48: Price=$101219.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:32:48: Price=$101219.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:33:48: Price=$101219.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:34:49: Price=$101311.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:35:49: Price=$101311.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:36:49: Price=$101311.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:37:51: Price=$101420.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:38:51: Price=$101420.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:39:51: Price=$101420.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:40:53: Price=$101222.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:41:53: Price=$101222.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:42:53: Price=$101222.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:43:54: Price=$101353.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:44:54: Price=$101353.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:45:54: Price=$101353.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:46:56: Price=$101361.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:47:56: Price=$101361.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:48:56: Price=$101361.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:49:57: Price=$101583.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:50:57: Price=$101583.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:51:57: Price=$101583.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:52:59: Price=$101767.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:53:59: Price=$101767.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:54:59: Price=$101767.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:56:00: Price=$101754.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:57:00: Price=$101754.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:58:00: Price=$101754.50, Position=No position, Balance=1001.97 USDC
2025-11-07 01:59:02: Price=$101729.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:00:02: Price=$101729.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:01:02: Price=$101729.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:02:04: Price=$101717.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:03:04: Price=$101717.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:04:04: Price=$101717.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:05:05: Price=$101456.00, Position=No position, Balance=1001.97 USDC
2025-11-07 02:06:05: Price=$101456.00, Position=No position, Balance=1001.97 USDC
2025-11-07 02:07:05: Price=$101456.00, Position=No position, Balance=1001.97 USDC
2025-11-07 02:08:07: Price=$101435.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:09:07: Price=$101435.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:10:07: Price=$101435.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:11:08: Price=$101309.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:12:08: Price=$101309.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:13:08: Price=$101309.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:14:10: Price=$101300.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:15:10: Price=$101300.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:16:10: Price=$101300.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:17:11: Price=$101030.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:18:11: Price=$101030.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:19:11: Price=$101030.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:20:13: Price=$100977.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:21:13: Price=$100977.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:22:13: Price=$100977.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:23:14: Price=$101176.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:24:14: Price=$101176.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:25:15: Price=$101176.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:26:16: Price=$101304.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:27:16: Price=$101304.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:28:16: Price=$101304.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:29:18: Price=$101360.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:30:18: Price=$101360.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:31:18: Price=$101360.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:32:19: Price=$101509.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:33:19: Price=$101509.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:34:19: Price=$101509.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:35:21: Price=$101573.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:36:21: Price=$101573.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:37:21: Price=$101573.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:38:23: Price=$101682.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:39:23: Price=$101682.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:40:23: Price=$101682.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:41:24: Price=$101620.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:42:24: Price=$101620.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:43:24: Price=$101620.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:44:26: Price=$101698.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:45:26: Price=$101698.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:46:26: Price=$101698.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:47:28: Price=$101646.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:48:28: Price=$101646.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:49:28: Price=$101646.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:50:30: Price=$102221.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:51:30: Price=$102221.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:52:30: Price=$102221.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:53:31: Price=$102091.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:54:31: Price=$102091.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:55:31: Price=$102091.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:56:33: Price=$101768.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:57:33: Price=$101768.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:58:33: Price=$101768.50, Position=No position, Balance=1001.97 USDC
2025-11-07 02:59:35: Price=$101706.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:00:35: Price=$101706.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:01:35: Price=$101706.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:02:36: Price=$101694.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:03:36: Price=$101694.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:04:36: Price=$101694.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:05:38: Price=$101848.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:06:38: Price=$101848.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:07:38: Price=$101848.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:08:40: Price=$101749.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:09:40: Price=$101749.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:10:40: Price=$101749.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:11:41: Price=$101816.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:12:41: Price=$101816.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:13:41: Price=$101816.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:14:43: Price=$101909.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:15:43: Price=$101909.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:16:43: Price=$101909.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:17:44: Price=$101805.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:18:44: Price=$101805.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:19:45: Price=$101805.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:20:47: Price=$101749.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:21:47: Price=$101749.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:22:47: Price=$101749.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:23:48: Price=$101756.00, Position=No position, Balance=1001.97 USDC
2025-11-07 03:24:48: Price=$101756.00, Position=No position, Balance=1001.97 USDC
2025-11-07 03:25:48: Price=$101756.00, Position=No position, Balance=1001.97 USDC
2025-11-07 03:26:49: Price=$101614.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:27:49: Price=$101614.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:28:49: Price=$101614.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:29:51: Price=$101804.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:30:51: Price=$101804.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:31:51: Price=$101804.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:32:53: Price=$101745.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:33:53: Price=$101745.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:34:53: Price=$101745.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:35:54: Price=$101654.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:36:54: Price=$101654.50, Position=No position, Balance=1001.97 USDC
