2025-10-29 11:24:58: Price=$112479.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:26:00: Price=$110545.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:27:02: Price=$110455.00, Position=No position, Balance=1001.97 USDC
2025-10-30 09:28:02: Price=$110455.00, Position=No position, Balance=1001.97 USDC
2025-10-30 09:29:02: Price=$110455.00, Position=No position, Balance=1001.97 USDC
2025-10-30 09:30:03: Price=$110451.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:31:03: Price=$110451.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:32:03: Price=$110451.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:33:05: Price=$110466.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:34:05: Price=$110466.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:35:05: Price=$110466.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:36:06: Price=$110570.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:37:06: Price=$110570.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:38:06: Price=$110570.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:39:08: Price=$110652.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:40:08: Price=$110652.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:41:08: Price=$110652.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:42:09: Price=$110606.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:43:09: Price=$110606.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:44:09: Price=$110606.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:45:11: Price=$110672.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:46:11: Price=$110672.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:47:11: Price=$110672.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:48:13: Price=$110718.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:49:13: Price=$110718.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:50:13: Price=$110718.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:51:14: Price=$110666.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:52:14: Price=$110666.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:53:14: Price=$110666.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:54:16: Price=$110719.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:55:16: Price=$110719.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:56:16: Price=$110719.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:57:17: Price=$110799.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:58:17: Price=$110799.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:59:17: Price=$110799.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:00:19: Price=$110522.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:01:19: Price=$110522.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:02:19: Price=$110522.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:03:21: Price=$110527.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:04:21: Price=$110527.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:05:21: Price=$110527.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:06:22: Price=$110474.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:07:22: Price=$110474.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:08:22: Price=$110474.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:09:24: Price=$110540.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:10:24: Price=$110540.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:11:24: Price=$110540.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:12:25: Price=$110575.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:13:25: Price=$110575.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:14:25: Price=$110575.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:15:27: Price=$110741.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:16:27: Price=$110741.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:17:27: Price=$110741.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:18:28: Price=$110900.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:19:28: Price=$110900.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:20:28: Price=$110900.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:21:31: Price=$110831.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:22:31: Price=$110831.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:23:31: Price=$110831.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:24:32: Price=$110991.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:25:32: Price=$110991.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:26:32: Price=$110991.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:27:34: Price=$111011.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:28:34: Price=$111011.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:29:34: Price=$111011.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:30:36: Price=$111023.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:31:36: Price=$111023.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:32:36: Price=$111023.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:33:39: Price=$111019.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:34:39: Price=$111019.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:35:39: Price=$111019.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:36:40: Price=$111066.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:37:40: Price=$111066.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:38:40: Price=$111066.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:39:42: Price=$111056.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:40:42: Price=$111056.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:41:42: Price=$111056.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:42:44: Price=$111018.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:43:44: Price=$111018.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:44:44: Price=$111018.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:45:45: Price=$111002.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:46:45: Price=$111002.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:47:45: Price=$111002.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:48:47: Price=$110932.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:49:47: Price=$110932.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:50:47: Price=$110932.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:51:48: Price=$110945.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:52:48: Price=$110945.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:53:48: Price=$110945.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:54:50: Price=$110998.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:55:50: Price=$110998.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:56:50: Price=$110998.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:57:52: Price=$111019.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:58:52: Price=$111019.50, Position=No position, Balance=1001.97 USDC
2025-10-30 10:59:52: Price=$111019.50, Position=No position, Balance=1001.97 USDC
2025-10-30 11:00:53: Price=$111014.50, Position=No position, Balance=1001.97 USDC
2025-10-30 11:01:53: Price=$111014.50, Position=No position, Balance=1001.97 USDC
2025-10-30 11:02:53: Price=$111014.50, Position=No position, Balance=1001.97 USDC
2025-10-30 11:03:55: Price=$110875.50, Position=No position, Balance=1001.97 USDC
2025-10-30 11:04:55: Price=$110875.50, Position=No position, Balance=1001.97 USDC
2025-10-30 11:05:55: Price=$110875.50, Position=No position, Balance=1001.97 USDC
2025-10-30 11:06:56: Price=$110814.00, Position=No position, Balance=1001.97 USDC
2025-10-30 11:07:56: Price=$110814.00, Position=No position, Balance=1001.97 USDC
2025-10-30 11:08:56: Price=$110814.00, Position=No position, Balance=1001.97 USDC
2025-10-30 11:09:58: Price=$110883.50, Position=No position, Balance=1001.97 USDC
2025-10-30 11:10:58: Price=$110883.50, Position=No position, Balance=1001.97 USDC
2025-10-30 11:11:58: Price=$110883.50, Position=No position, Balance=1001.97 USDC
2025-10-30 11:12:59: Price=$110833.50, Position=No position, Balance=1001.97 USDC
2025-10-30 11:13:59: Price=$110833.50, Position=No position, Balance=1001.97 USDC
2025-10-30 11:14:59: Price=$110833.50, Position=No position, Balance=1001.97 USDC
2025-10-30 11:16:02: Price=$110876.50, Position=No position, Balance=1001.97 USDC
2025-10-30 11:17:02: Price=$110876.50, Position=No position, Balance=1001.97 USDC
2025-10-30 11:18:02: Price=$110876.50, Position=No position, Balance=1001.97 USDC
2025-10-30 11:19:03: Price=$110834.50, Position=No position, Balance=1001.97 USDC
2025-10-30 11:20:03: Price=$110834.50, Position=No position, Balance=1001.97 USDC
2025-10-30 11:21:03: Price=$110834.50, Position=No position, Balance=1001.97 USDC
2025-10-30 11:22:05: Price=$110890.50, Position=No position, Balance=1001.97 USDC
2025-10-30 11:22:35: Price=$110850.50, Position=No position, Balance=1001.97 USDC
2025-10-30 11:23:35: Price=$110850.50, Position=No position, Balance=1001.97 USDC
2025-10-30 20:45:22: Price=$108522.00, Position=No position, Balance=1001.97 USDC
2025-10-30 20:46:22: Price=$108522.00, Position=No position, Balance=1001.97 USDC
2025-10-30 20:47:22: Price=$108522.00, Position=No position, Balance=1001.97 USDC
2025-10-30 20:54:20: Price=$108418.50, Position=No position, Balance=1001.97 USDC
2025-10-30 20:55:20: Price=$108418.50, Position=No position, Balance=1001.97 USDC
2025-10-30 20:56:20: Price=$108418.50, Position=No position, Balance=1001.97 USDC
2025-10-30 20:57:22: Price=$108403.50, Position=No position, Balance=1001.97 USDC
2025-10-30 20:58:22: Price=$108403.50, Position=No position, Balance=1001.97 USDC
2025-10-30 20:59:22: Price=$108403.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:00:24: Price=$108405.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:01:24: Price=$108405.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:02:24: Price=$108405.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:03:25: Price=$108432.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:04:25: Price=$108432.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:05:25: Price=$108432.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:06:27: Price=$108621.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:07:27: Price=$108621.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:08:27: Price=$108621.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:09:29: Price=$108619.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:10:29: Price=$108619.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:11:29: Price=$108619.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:12:31: Price=$108745.00, Position=No position, Balance=1001.97 USDC
2025-10-30 21:13:31: Price=$108745.00, Position=No position, Balance=1001.97 USDC
2025-10-30 21:14:31: Price=$108745.00, Position=No position, Balance=1001.97 USDC
2025-10-30 21:15:34: Price=$108567.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:16:34: Price=$108567.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:17:34: Price=$108567.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:18:37: Price=$108359.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:19:37: Price=$108359.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:20:37: Price=$108359.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:21:39: Price=$108422.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:22:39: Price=$108422.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:23:39: Price=$108422.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:24:40: Price=$108400.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:25:40: Price=$108400.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:26:40: Price=$108400.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:27:42: Price=$108412.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:28:42: Price=$108412.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:29:42: Price=$108412.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:30:44: Price=$108518.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:31:44: Price=$108518.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:32:44: Price=$108518.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:33:45: Price=$108464.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:34:45: Price=$108464.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:35:45: Price=$108464.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:36:18: Price=$108292.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:37:18: Price=$108292.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:38:18: Price=$108292.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:39:20: Price=$107771.00, Position=No position, Balance=1001.97 USDC
2025-10-30 21:40:20: Price=$107771.00, Position=No position, Balance=1001.97 USDC
2025-10-30 21:41:20: Price=$107771.00, Position=No position, Balance=1001.97 USDC
2025-10-30 21:42:22: Price=$107534.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:43:40: Price=$107632.00, Position=No position, Balance=1001.97 USDC
2025-10-30 21:44:35: Price=$107458.00, Position=No position, Balance=1001.97 USDC
2025-10-30 21:45:35: Price=$107458.00, Position=No position, Balance=1001.97 USDC
2025-10-30 21:46:35: Price=$107458.00, Position=No position, Balance=1001.97 USDC
2025-10-30 21:47:33: Price=$107745.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:48:33: Price=$107745.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:49:33: Price=$107745.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:50:35: Price=$108023.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:51:35: Price=$108023.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:52:35: Price=$108023.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:53:37: Price=$107808.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:54:37: Price=$107808.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:55:37: Price=$107808.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:56:39: Price=$107844.50, Position=No position, Balance=1001.97 USDC
2025-10-30 21:57:39: Price=$107844.50, Position=No position, Balance=1001.97 USDC
2025-10-30 22:45:37: Price=$108301.50, Position=No position, Balance=1001.97 USDC
2025-10-30 22:46:37: Price=$108301.50, Position=No position, Balance=1001.97 USDC
2025-10-30 22:47:37: Price=$108301.50, Position=No position, Balance=1001.97 USDC
2025-10-30 22:48:39: Price=$108059.50, Position=No position, Balance=1001.97 USDC
2025-10-30 22:49:39: Price=$108059.50, Position=No position, Balance=1001.97 USDC
2025-10-30 22:50:39: Price=$108059.50, Position=No position, Balance=1001.97 USDC
2025-10-30 22:51:40: Price=$108170.50, Position=No position, Balance=1001.97 USDC
2025-10-30 22:52:40: Price=$108170.50, Position=No position, Balance=1001.97 USDC
2025-10-30 22:53:40: Price=$108170.50, Position=No position, Balance=1001.97 USDC
2025-10-30 22:54:42: Price=$108290.50, Position=No position, Balance=1001.97 USDC
2025-10-30 22:55:42: Price=$108290.50, Position=No position, Balance=1001.97 USDC
2025-10-30 22:56:42: Price=$108290.50, Position=No position, Balance=1001.97 USDC
2025-10-30 22:57:43: Price=$108251.50, Position=No position, Balance=1001.97 USDC
2025-10-30 22:58:43: Price=$108251.50, Position=No position, Balance=1001.97 USDC
2025-10-30 22:59:43: Price=$108251.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:00:45: Price=$108397.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:01:45: Price=$108397.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:02:45: Price=$108397.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:03:47: Price=$108249.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:04:47: Price=$108249.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:05:47: Price=$108249.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:06:48: Price=$108223.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:07:48: Price=$108223.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:08:48: Price=$108223.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:09:50: Price=$107951.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:10:50: Price=$107951.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:11:50: Price=$107951.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:12:52: Price=$107997.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:13:52: Price=$107997.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:14:52: Price=$107997.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:15:53: Price=$107967.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:16:53: Price=$107967.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:17:53: Price=$107967.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:18:55: Price=$107799.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:19:55: Price=$107799.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:20:55: Price=$107799.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:21:56: Price=$107841.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:22:56: Price=$107841.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:23:56: Price=$107841.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:24:58: Price=$107927.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:25:58: Price=$107927.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:26:58: Price=$107927.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:28:00: Price=$107933.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:29:00: Price=$107933.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:30:00: Price=$107933.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:31:02: Price=$107822.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:32:02: Price=$107822.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:33:02: Price=$107822.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:34:03: Price=$107738.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:35:03: Price=$107738.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:36:03: Price=$107738.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:37:05: Price=$107673.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:38:05: Price=$107673.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:39:05: Price=$107673.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:40:06: Price=$107711.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:41:06: Price=$107711.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:42:06: Price=$107711.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:43:08: Price=$107741.00, Position=No position, Balance=1001.97 USDC
2025-10-30 23:44:08: Price=$107741.00, Position=No position, Balance=1001.97 USDC
2025-10-30 23:45:08: Price=$107741.00, Position=No position, Balance=1001.97 USDC
2025-10-30 23:46:09: Price=$107660.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:47:09: Price=$107660.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:48:09: Price=$107660.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:49:11: Price=$107438.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:50:11: Price=$107438.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:51:11: Price=$107438.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:52:13: Price=$107667.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:53:13: Price=$107667.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:54:13: Price=$107667.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:55:14: Price=$107673.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:56:14: Price=$107673.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:57:14: Price=$107673.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:58:16: Price=$107788.50, Position=No position, Balance=1001.97 USDC
2025-10-30 23:59:16: Price=$107788.50, Position=No position, Balance=1001.97 USDC
2025-10-31 00:00:16: Price=$107788.50, Position=No position, Balance=1001.97 USDC
2025-10-31 00:01:17: Price=$107656.50, Position=No position, Balance=1001.97 USDC
2025-10-31 00:02:17: Price=$107656.50, Position=No position, Balance=1001.97 USDC
2025-10-31 00:03:17: Price=$107656.50, Position=No position, Balance=1001.97 USDC
2025-10-31 00:04:19: Price=$107749.50, Position=No position, Balance=1001.97 USDC
2025-10-31 00:05:19: Price=$107749.50, Position=No position, Balance=1001.97 USDC
2025-10-31 00:06:19: Price=$107749.50, Position=No position, Balance=1001.97 USDC
2025-10-31 00:07:21: Price=$108065.50, Position=No position, Balance=1001.97 USDC
2025-10-31 00:08:21: Price=$108065.50, Position=No position, Balance=1001.97 USDC
2025-10-31 00:09:21: Price=$108065.50, Position=No position, Balance=1001.97 USDC
2025-10-31 00:10:22: Price=$108099.50, Position=No position, Balance=1001.97 USDC
2025-10-31 00:11:22: Price=$108099.50, Position=No position, Balance=1001.97 USDC
2025-10-31 00:12:22: Price=$108099.50, Position=No position, Balance=1001.97 USDC
2025-10-31 00:13:24: Price=$108156.50, Position=No position, Balance=1001.97 USDC
2025-10-31 00:14:24: Price=$108156.50, Position=No position, Balance=1001.97 USDC
2025-10-31 00:15:24: Price=$108156.50, Position=No position, Balance=1001.97 USDC
2025-10-31 00:16:26: Price=$108070.50, Position=No position, Balance=1001.97 USDC
2025-10-31 00:17:26: Price=$108070.50, Position=No position, Balance=1001.97 USDC
2025-10-31 00:18:26: Price=$108070.50, Position=No position, Balance=1001.97 USDC
2025-10-31 00:19:27: Price=$108031.50, Position=No position, Balance=1001.97 USDC
2025-10-31 00:20:27: Price=$108031.50, Position=No position, Balance=1001.97 USDC
2025-10-31 00:21:27: Price=$108031.50, Position=No position, Balance=1001.97 USDC
2025-10-31 00:22:29: Price=$108035.50, Position=No position, Balance=1001.97 USDC
2025-10-31 00:23:29: Price=$108035.50, Position=No position, Balance=1001.97 USDC
2025-10-31 00:24:29: Price=$108035.50, Position=No position, Balance=1001.97 USDC
2025-10-31 00:25:30: Price=$108019.50, Position=No position, Balance=1001.97 USDC
2025-10-31 00:26:30: Price=$108019.50, Position=No position, Balance=1001.97 USDC
2025-10-31 00:27:30: Price=$108019.50, Position=No position, Balance=1001.97 USDC
2025-10-31 00:28:32: Price=$108258.50, Position=No position, Balance=1001.97 USDC
